url,title,description,category,imageUrl,imgLow,imgMid,imgHigh
"https://www.flipkart.com/automotive-accessories/pr?sid=1mt&marketplace=FLIPKART&offer=nb:mp:013683ef17,nb:mp:01621f2617&affid=srkrtp121",From ₹99+Extra10%Off,"Steelbird, CEAT...",dotd,https://rukminim1.flixcart.com/flap/800/800/image/c522024438fa3c08.jpg?q=90,https://rukminim1.flixcart.com/flap/200/200/image/c522024438fa3c08.jpg?q=90,https://rukminim1.flixcart.com/flap/400/400/image/c522024438fa3c08.jpg?q=90,https://rukminim1.flixcart.com/flap/800/800/image/c522024438fa3c08.jpg?q=90
"https://www.flipkart.com/all/~cs-p1cz7sji5h/pr?sid=all&collection-tab-name=Pressure+Cooker+and+Cookware+Sets&offer=nb:mp:0138d17614,nb:mp:01f96f8d10&affid=srkrtp121",From ₹549,"Pigeon, Prestige & more",dotd,https://rukminim1.flixcart.com/flap/800/800/image/c5e00a7c49e1dc72.jpg?q=90,https://rukminim1.flixcart.com/flap/200/200/image/c5e00a7c49e1dc72.jpg?q=90,https://rukminim1.flixcart.com/flap/400/400/image/c5e00a7c49e1dc72.jpg?q=90,https://rukminim1.flixcart.com/flap/800/800/image/c5e00a7c49e1dc72.jpg?q=90
https://www.flipkart.com/toys/pr?sid=tng&marketplace=FLIPKART&p%5B%5D=facets.fulfilled_by%255B%255D%3DFlipkart%2BAssured&sort=recency_desc&offer=nb:mp:01d8802f08&hpid=OJOTqeuMnsVRv1P7OYhUh6p7_Hsxr70nj65vMAAFKlc=&affid=srkrtp121,From ₹75+Extra 5% Off,"Fisher-Price, Miss&Chief & more",dotd,https://rukminim1.flixcart.com/image/800/800/kz5vwy80/block-construction/m/n/d/baby-s-first-alphabet-blocks-learning-shape-sorting-16-blocks-original-imagb8hkyeeant8k.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/kz5vwy80/block-construction/m/n/d/baby-s-first-alphabet-blocks-learning-shape-sorting-16-blocks-original-imagb8hkyeeant8k.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/kz5vwy80/block-construction/m/n/d/baby-s-first-alphabet-blocks-learning-shape-sorting-16-blocks-original-imagb8hkyeeant8k.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/kz5vwy80/block-construction/m/n/d/baby-s-first-alphabet-blocks-learning-shape-sorting-16-blocks-original-imagb8hkyeeant8k.jpeg?q=90
https://www.flipkart.com/home-kitchen/home-appliances/pr?sid=j9e&offer=nb:mp:01b3739816&hpid=hmCKN7ajWNhUznxc9ZY266p7_Hsxr70nj65vMAAFKlc=&affid=srkrtp121,Up to 65% Off,"Bajaj, Orient & more",dotd,https://rukminim1.flixcart.com/image/800/800/kddf6a80/water-geyser/h/y/x/instanio-3000-havells-3-original-imafua9vzgwcumjv.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/kddf6a80/water-geyser/h/y/x/instanio-3000-havells-3-original-imafua9vzgwcumjv.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/kddf6a80/water-geyser/h/y/x/instanio-3000-havells-3-original-imafua9vzgwcumjv.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/kddf6a80/water-geyser/h/y/x/instanio-3000-havells-3-original-imafua9vzgwcumjv.jpeg?q=90
"https://www.flipkart.com/kitchen-cookware-serveware/tableware-dinnerware/pr?sid=upp,i7t&offer=nb:mp:0138d17614,nb:mp:01f96f8d10&affid=srkrtp121",From ₹199,"Cello, Borosil & more",dotd,https://rukminim1.flixcart.com/flap/800/800/image/ff8ca60caedc9a91.jpg?q=90,https://rukminim1.flixcart.com/flap/200/200/image/ff8ca60caedc9a91.jpg?q=90,https://rukminim1.flixcart.com/flap/400/400/image/ff8ca60caedc9a91.jpg?q=90,https://rukminim1.flixcart.com/flap/800/800/image/ff8ca60caedc9a91.jpg?q=90
"https://www.flipkart.com/furniture/pr?sid=wwe&marketplace=FLIPKART&p%5B%5D=facets.price_range.from%3DMin&p%5B%5D=facets.price_range.to%3D2000&offer=nb:mp:0135aca916,nb:mp:018b71d016,nb:mp:01b3d72e16&hpid=u55ilPf2Psg5dzxj1_hVNap7_Hsxr70nj65vMAAFKlc=&affid=srkrtp121",From ₹199,Deal Of The Day,dotd,https://rukminim1.flixcart.com/image/800/800/kv8fbm80/kitchen-trolley/t/x/j/2-3-tier-storage-trolley-metal-utility-trolley-storage-trolley-original-imag86j5p552zhgy.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/kv8fbm80/kitchen-trolley/t/x/j/2-3-tier-storage-trolley-metal-utility-trolley-storage-trolley-original-imag86j5p552zhgy.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/kv8fbm80/kitchen-trolley/t/x/j/2-3-tier-storage-trolley-metal-utility-trolley-storage-trolley-original-imag86j5p552zhgy.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/kv8fbm80/kitchen-trolley/t/x/j/2-3-tier-storage-trolley-metal-utility-trolley-storage-trolley-original-imag86j5p552zhgy.jpeg?q=90
"https://www.flipkart.com/jewellery/artificial-jewellery/pr?sid=mcr%2C96v&p%5B%5D=facets.price_range.from%3DMin&p%5B%5D=facets.price_range.to%3D699&offer=nb:mp:017b1d1116,nb:mp:0198ce6816,nb:mp:01c7b3dc16&affid=srkrtp121",Under₹699+Extra10%Off,Stylish Collection@Insane Price,dotd,https://rukminim1.flixcart.com/flap/800/800/image/2b821474ff5a35c9.jpg?q=90,https://rukminim1.flixcart.com/flap/200/200/image/2b821474ff5a35c9.jpg?q=90,https://rukminim1.flixcart.com/flap/400/400/image/2b821474ff5a35c9.jpg?q=90,https://rukminim1.flixcart.com/flap/800/800/image/2b821474ff5a35c9.jpg?q=90
"https://www.flipkart.com/health-care/pr?sid=hlc&offer=nb:mp:01a6b52215,nb:mp:01d9f1b415&hpid=3AAlxlMS7QSlzaMtjeHlK6p7_Hsxr70nj65vMAAFKlc=&affid=srkrtp121",Extra 10% Off,"Naturewell, BBetter & more",dotd,https://rukminim1.flixcart.com/image/800/800/kgfg2vk0/vitamin-supplement/z/d/k/60-fish-oil-double-strength-omega-3-fatty-acids-with-epa-360-mg-original-imafwng4tctjzhh5.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/kgfg2vk0/vitamin-supplement/z/d/k/60-fish-oil-double-strength-omega-3-fatty-acids-with-epa-360-mg-original-imafwng4tctjzhh5.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/kgfg2vk0/vitamin-supplement/z/d/k/60-fish-oil-double-strength-omega-3-fatty-acids-with-epa-360-mg-original-imafwng4tctjzhh5.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/kgfg2vk0/vitamin-supplement/z/d/k/60-fish-oil-double-strength-omega-3-fatty-acids-with-epa-360-mg-original-imafwng4tctjzhh5.jpeg?q=90
"https://www.flipkart.com/health-personal-care-appliances/pr?sid=zlw&offer=nb:mp:018782c916,nb:mp:01ed11e916&affid=srkrtp121",From ₹299,By Nova & Oral-B,dotd,https://rukminim1.flixcart.com/flap/800/800/image/2f9c30a7ce3de5e7.jpg?q=90,https://rukminim1.flixcart.com/flap/200/200/image/2f9c30a7ce3de5e7.jpg?q=90,https://rukminim1.flixcart.com/flap/400/400/image/2f9c30a7ce3de5e7.jpg?q=90,https://rukminim1.flixcart.com/flap/800/800/image/2f9c30a7ce3de5e7.jpg?q=90
"https://www.flipkart.com/kitchen-cookware-serveware/lunch-boxes-bottles-and-flasks/lunch-boxes/pr?sid=upp%2Cf2k%2Cu70&sort=popularity&offer=nb:mp:0138d17614,nb:mp:01f96f8d10&hpid=FX2F11bXyaMwAbKjLpRb2ap7_Hsxr70nj65vMAAFKlc=&affid=srkrtp121",From ₹99,"Milton, Oliveware and More",dotd,https://rukminim1.flixcart.com/image/800/800/k0flmkw0/lunch-box/x/j/y/executive-milton-3-original-imafk8faa9hkxuzr.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/k0flmkw0/lunch-box/x/j/y/executive-milton-3-original-imafk8faa9hkxuzr.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/k0flmkw0/lunch-box/x/j/y/executive-milton-3-original-imafk8faa9hkxuzr.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/k0flmkw0/lunch-box/x/j/y/executive-milton-3-original-imafk8faa9hkxuzr.jpeg?q=90
"https://www.flipkart.com/mens-footwear/pr?sid=osp%2Ccil&p%5B%5D=facets.brand%255B%255D%3DAadi&p%5B%5D=facets.brand%255B%255D%3DBata&p%5B%5D=facets.brand%255B%255D%3DRED%2BTAPE&p%5B%5D=facets.brand%255B%255D%3DKraasa&p%5B%5D=facets.brand%255B%255D%3DRED%2BCHIEF&p%5B%5D=facets.brand%255B%255D%3DChevit&p%5B%5D=facets.brand%255B%255D%3DLayasa&p%5B%5D=facets.brand%255B%255D%3DBRUTON&p%5B%5D=facets.brand%255B%255D%3DT-ROCK&p%5B%5D=facets.brand%255B%255D%3DRobbie%2Bjones&p%5B%5D=facets.brand%255B%255D%3DPROVOGUE&p%5B%5D=facets.brand%255B%255D%3DESSENCE&p%5B%5D=facets.brand%255B%255D%3DMILESWALKER&p%5B%5D=facets.brand%255B%255D%3DORICUM&p%5B%5D=facets.brand%255B%255D%3DArivo&p%5B%5D=facets.brand%255B%255D%3DTR&p%5B%5D=facets.brand%255B%255D%3DK%2B%2527%2BFootlance&p%5B%5D=facets.brand%255B%255D%3DVellinto&p%5B%5D=facets.brand%255B%255D%3DWorld%2BWear%2BFootwear&p%5B%5D=facets.brand%255B%255D%3DU.S.%2BPOLO%2BASSN.&p%5B%5D=facets.brand%255B%255D%3DLEE%2BCOOPER&p%5B%5D=facets.brand%255B%255D%3Dbacca%2Bbucci&p%5B%5D=facets.brand%255B%255D%3DAxter&p%5B%5D=facets.brand%255B%255D%3Drestinfoot&p%5B%5D=facets.brand%255B%255D%3DHOTSTYLE&p%5B%5D=facets.brand%255B%255D%3DAbsolute%2Bcomfort&p%5B%5D=facets.brand%255B%255D%3DPery%2Bpao&p%5B%5D=facets.brand%255B%255D%3DMonoction&p%5B%5D=facets.brand%255B%255D%3DHUSH%2BPUPPIES&p%5B%5D=facets.brand%255B%255D%3DBond%2BStreet%2BBy%2BRed%2BTape&p%5B%5D=facets.brand%255B%255D%3DAlfiyo&p%5B%5D=facets.brand%255B%255D%3DACTION&p%5B%5D=facets.brand%255B%255D%3DADIDAS%2BORIGINALS&p%5B%5D=facets.brand%255B%255D%3DROCKFIELD&p%5B%5D=facets.brand%255B%255D%3DREEBOK%2BCLASSICS&p%5B%5D=facets.brand%255B%255D%3Dbluemaker&p%5B%5D=facets.brand%255B%255D%3DTRYME&p%5B%5D=facets.brand%255B%255D%3DZixer&p%5B%5D=facets.brand%255B%255D%3D3SIX5&p%5B%5D=facets.brand%255B%255D%3DMartin%2BScott&p%5B%5D=facets.brand%255B%255D%3DKzaara&p%5B%5D=facets.brand%255B%255D%3DFzzirok&p%5B%5D=facets.brand%255B%255D%3DNumenzo&p%5B%5D=facets.brand%255B%255D%3DK%2527%2BFootlance&p%5B%5D=facets.brand%255B%255D%3DDeals4you&p%5B%5D=facets.brand%255B%255D%3DFoot%2BPrint&p%5B%5D=facets.brand%255B%255D%3DUnistar&p%5B%5D=facets.brand%255B%255D%3DMagnolia&p%5B%5D=facets.brand%255B%255D%3DAfashion&p%5B%5D=facets.brand%255B%255D%3DiD&p%5B%5D=facets.brand%255B%255D%3DTying&p%5B%5D=facets.brand%255B%255D%3DWOODLAND&p%5B%5D=facets.brand%255B%255D%3DKnoos&p%5B%5D=facets.brand%255B%255D%3DSHOEFLY&p%5B%5D=facets.brand%255B%255D%3DSCATCHITE&p%5B%5D=facets.brand%255B%255D%3DNayka&p%5B%5D=facets.brand%255B%255D%3DD-SNEAKERZ&p%5B%5D=facets.brand%255B%255D%3Dadzon&p%5B%5D=facets.brand%255B%255D%3DShoes%2BBank&p%5B%5D=facets.brand%255B%255D%3DPara%2BCommando&p%5B%5D=facets.brand%255B%255D%3DEnglewood&p%5B%5D=facets.brand%255B%255D%3DBIRDE&p%5B%5D=facets.brand%255B%255D%3DCLYMB&p%5B%5D=facets.price_range.from%3D199&p%5B%5D=facets.price_range.to%3DMax&offer=nb:mp:013bc47616,nb:mp:01f92a4616&hpid=5mVNirR5XGp8RIzJEkFR8qp7_Hsxr70nj65vMAAFKlc=&affid=srkrtp121",From ₹199+Extra10%off,Casual Shoes For Men's,dotd,https://rukminim1.flixcart.com/image/800/800/ktizdzk0/shoe/i/3/n/6-sp7222-kraasa-blue-original-imag6vfducvggbfu.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/ktizdzk0/shoe/i/3/n/6-sp7222-kraasa-blue-original-imag6vfducvggbfu.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/ktizdzk0/shoe/i/3/n/6-sp7222-kraasa-blue-original-imag6vfducvggbfu.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/ktizdzk0/shoe/i/3/n/6-sp7222-kraasa-blue-original-imag6vfducvggbfu.jpeg?q=90
"https://www.flipkart.com/mobile-accessories/batteries/pr?sid=tyy,4mr,w65&offer=nb:mp:01c99e0517&hpid=4pYDNekkvKqWyKsJ8uO6H6p7_Hsxr70nj65vMAAFKlc=&affid=srkrtp121",From ₹ 49,Best Selling,dotd,https://rukminim1.flixcart.com/image/800/800/kq2o2vk0/battery/alkaline-battery/f/h/u/chhota-power-alkaline-aa-batteries-pack-of-3-12-pcs-duracell-original-imag4664g5hrm6qg.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/kq2o2vk0/battery/alkaline-battery/f/h/u/chhota-power-alkaline-aa-batteries-pack-of-3-12-pcs-duracell-original-imag4664g5hrm6qg.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/kq2o2vk0/battery/alkaline-battery/f/h/u/chhota-power-alkaline-aa-batteries-pack-of-3-12-pcs-duracell-original-imag4664g5hrm6qg.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/kq2o2vk0/battery/alkaline-battery/f/h/u/chhota-power-alkaline-aa-batteries-pack-of-3-12-pcs-duracell-original-imag4664g5hrm6qg.jpeg?q=90
"https://www.flipkart.com/home-furnishing/pr?sid=jra&offer=nb:mp:0182de0f15,nb:mp:01dc3ae815,nb:mp:01e86dd115&hpid=uMEwzfmfGFftuzkkbe49Jqp7_Hsxr70nj65vMAAFKlc=&affid=srkrtp121",From ₹99 + 10% OFF,Lowest Price Ever..!!,dotd,https://rukminim1.flixcart.com/image/800/800/k30h8y80/blanket/y/6/4/emboss-blanket-emboss-blanket15-radhika-creation-original-imafm8grhxrqej7w.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/k30h8y80/blanket/y/6/4/emboss-blanket-emboss-blanket15-radhika-creation-original-imafm8grhxrqej7w.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/k30h8y80/blanket/y/6/4/emboss-blanket-emboss-blanket15-radhika-creation-original-imafm8grhxrqej7w.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/k30h8y80/blanket/y/6/4/emboss-blanket-emboss-blanket15-radhika-creation-original-imafm8grhxrqej7w.jpeg?q=90
https://www.flipkart.com/0pm/~cs-rlp4i4uyz6/pr?sid=0pm&collection-tab-name=dotd&offer=nb:mp:015b2f2917&affid=srkrtp121,Buy Now!,Intex and more,dotd,https://rukminim1.flixcart.com/image/800/800/ki4w0i80-0/speaker/mobile-tablet-speaker/d/q/s/beast-601-intex-original-imafyy3jpqynfbnk.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/ki4w0i80-0/speaker/mobile-tablet-speaker/d/q/s/beast-601-intex-original-imafyy3jpqynfbnk.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/ki4w0i80-0/speaker/mobile-tablet-speaker/d/q/s/beast-601-intex-original-imafyy3jpqynfbnk.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/ki4w0i80-0/speaker/mobile-tablet-speaker/d/q/s/beast-601-intex-original-imafyy3jpqynfbnk.jpeg?q=90
"https://www.flipkart.com/bags-wallets-belts/~cs-yqpnjob9z8/pr?sid=reh&collection-tab-name=Backpacks%2C+Handbags+and+more&p%5B%5D=facets.discount_range_v1%255B%255D%3D50%2525%2Bor%2Bmore&sort=popularity&param=13&offer=nb:mp:01380e5f17,nb:mp:015b2f7917,nb:mp:01c6f14f17&affid=srkrtp121",50-70%+Extra 10% Off,Top Deals In a Budget,dotd,https://rukminim1.flixcart.com/flap/800/800/image/c5614f32560bccf7.jpg?q=90,https://rukminim1.flixcart.com/flap/200/200/image/c5614f32560bccf7.jpg?q=90,https://rukminim1.flixcart.com/flap/400/400/image/c5614f32560bccf7.jpg?q=90,https://rukminim1.flixcart.com/flap/800/800/image/c5614f32560bccf7.jpg?q=90
"https://www.flipkart.com/home-improvement/tools-and-measuring-equipment/pr?sid=h1m,hww&offer=nb:mp:01c99e0517&hpid=g2-OP27uWIdKlyipe6mgR6p7_Hsxr70nj65vMAAFKlc=&affid=srkrtp121",From ₹99,Best Selling,dotd,https://rukminim1.flixcart.com/image/800/800/power-drill/a/v/2/fk-5513-pro-650w-13mm-reversible-160pcs-foster-original-imaer2pbmpfaabsh.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/power-drill/a/v/2/fk-5513-pro-650w-13mm-reversible-160pcs-foster-original-imaer2pbmpfaabsh.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/power-drill/a/v/2/fk-5513-pro-650w-13mm-reversible-160pcs-foster-original-imaer2pbmpfaabsh.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/power-drill/a/v/2/fk-5513-pro-650w-13mm-reversible-160pcs-foster-original-imaer2pbmpfaabsh.jpeg?q=90
"https://www.flipkart.com/mobile-accessories/pr?sid=tyy,4mr&offer=nb:mp:01fa285a18&affid=srkrtp121",From ₹179,Quick Delivery,dotd,https://rukminim1.flixcart.com/flap/800/800/image/d39f043af5452e22.jpg?q=90,https://rukminim1.flixcart.com/flap/200/200/image/d39f043af5452e22.jpg?q=90,https://rukminim1.flixcart.com/flap/400/400/image/d39f043af5452e22.jpg?q=90,https://rukminim1.flixcart.com/flap/800/800/image/d39f043af5452e22.jpg?q=90
"https://www.flipkart.com/home-improvement/lawn-and-gardening/pr?sid=h1m,um7&offer=nb:mp:01c99e0517&hpid=Xp5-E6YO3eRsUNkou5JeOap7_Hsxr70nj65vMAAFKlc=&affid=srkrtp121",From ₹149,Best Selling,dotd,https://rukminim1.flixcart.com/image/800/800/k868how0/plant-container-set/6/g/r/basket-brwpgb-agami-original-imafq8erbsur3uge.jpeg?q=90,https://rukminim1.flixcart.com/image/200/200/k868how0/plant-container-set/6/g/r/basket-brwpgb-agami-original-imafq8erbsur3uge.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/k868how0/plant-container-set/6/g/r/basket-brwpgb-agami-original-imafq8erbsur3uge.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/k868how0/plant-container-set/6/g/r/basket-brwpgb-agami-original-imafq8erbsur3uge.jpeg?q=90
